1783803717,84908,47,1,1,0,0.39,1.00
1783803718,85352,56,0,0,0,0.20,0.25
1783803719,94912,54,0,0,0,0.20,0.76
1783803720,85047,46,0,0,0,0.20,0.75
1783803721,89299,47,0,0,0,0.20,0.25
1783803722,86105,44,1,1,0,0.20,1.01
1783803723,80985,45,0,0,0,0.39,0.50
1783803724,86388,33,2,2,0,0.39,0.75
1783803725,82001,39,0,0,0,0.39,0.25
1783803726,78450,56,0,0,0,0.39,1.01
1783803727,96827,56,1,1,0,0.20,0.51
1783803728,81508,61,0,0,0,0.39,0.76
1783803729,86348,45,0,0,0,0.20,0.75
1783803730,88064,30,0,0,0,0.20,0.50
1783803731,86917,43,1,0,0,0.20,0.25
1783803732,82023,54,0,0,0,0.39,0.76
1783803733,85359,64,1,1,0,0.20,0.51
1783803734,84895,50,1,1,0,0.39,0.75
1783803735,89433,47,0,0,0,0.39,0.76
1783803736,87254,52,0,0,0,0.20,0.76
1783803737,87420,39,0,0,0,0.20,0.75
1783803738,78838,45,0,0,0,0.39,0.51
1783803739,89581,47,0,0,0,0.39,0.75
1783803740,80482,54,0,0,0,0.20,0.75
1783803741,79562,58,0,0,0,0.39,1.01
1783803742,88696,53,0,0,0,0.39,1.25
1783803743,87102,43,1,1,0,0.39,0.50
1783803744,83948,35,1,1,0,0.39,0.00
1783803745,87931,44,0,0,0,0.20,1.01
1783803746,84155,38,0,0,0,0.20,0.75
1783803747,83506,40,0,1,0,0.20,1.00
1783803748,83640,51,1,1,0,0.20,0.76
1783803749,86484,39,0,0,0,0.39,0.25
1783803750,98653,49,1,1,0,0.20,1.01
1783803751,84677,63,0,0,0,0.20,1.75
1783803752,87787,69,0,0,0,0.20,1.01
1783803753,88138,47,0,0,0,0.39,1.00
1783803754,87033,51,0,0,0,0.20,1.01
1783803755,86502,57,0,0,0,0.39,1.50
1783803756,99931,35,0,0,0,0.20,0.50
1783803757,119560,46,0,0,0,0.20,0.25
1783803758,86951,46,0,0,0,0.20,1.25
1783803759,85750,41,0,1,0,0.39,0.75
1783803760,85020,57,0,0,0,0.20,0.51
1783803761,88250,31,0,0,0,0.20,0.75
1783803762,84710,40,1,1,0,0.39,0.25
1783803763,83672,38,0,0,0,0.20,0.50
1783803764,87376,46,0,0,0,0.20,0.51
1783803765,93946,38,1,1,0,0.20,0.75
1783803766,86038,40,0,0,0,0.20,1.00
1783803767,88184,40,0,0,0,0.20,1.00
1783803768,78613,39,0,0,0,0.39,0.25
1783803769,88159,36,1,1,0,0.20,1.00
1783803770,82185,51,1,1,0,0.39,0.76
1783803771,87827,46,0,0,0,0.20,0.76
1783803772,79149,68,0,0,0,0.20,1.75
1783803773,130992,48,0,0,0,0.20,0.50
1783803774,82421,50,0,1,0,0.39,0.51
1783803775,84373,51,0,0,0,0.20,0.76
1783803776,86534,36,0,1,0,0.39,0.25
1783803777,78384,30,1,0,0,0.20,1.25
1783803778,83882,47,3,3,0,0.39,0.76
1783803779,87715,45,0,0,0,0.39,1.00
1783803780,88894,48,0,0,0,0.20,1.01
1783803781,83095,51,0,0,0,0.39,0.51
1783803782,127610,30,0,1,0,0.20,1.00
1783803783,85720,40,1,2,0,0.20,0.75
1783803784,86385,43,0,0,0,0.20,1.01
1783803785,89550,58,0,0,0,0.20,0.51
1783803786,91260,37,0,0,0,0.20,0.75
1783803787,83023,62,0,0,0,0.20,0.76
1783803788,79006,45,0,0,0,0.20,0.25
1783803789,86345,45,0,0,0,0.39,1.25
1783803790,86446,45,1,1,0,0.39,1.00
1783803791,86861,55,0,0,0,0.20,0.76
1783803792,87278,53,0,0,0,0.39,0.76
1783803793,88738,45,0,0,0,0.39,0.25
1783803794,87596,42,0,0,0,0.20,0.50
1783803795,85622,53,0,1,0,0.39,0.76
1783803796,88493,43,0,0,0,0.20,0.75
1783803797,101939,39,0,0,0,0.20,0.50
1783803798,110803,37,1,1,0,0.20,0.50
1783803799,86752,45,2,2,0,0.20,1.25
1783803800,83796,46,0,0,0,0.20,0.75
1783803801,94071,46,2,2,0,0.20,0.76
1783803802,81536,32,1,1,0,0.20,0.25
1783803803,84001,35,1,1,0,0.39,0.25
1783803804,89854,36,0,0,0,0.20,0.50
1783803805,84511,42,1,1,0,0.20,0.76
1783803806,83960,42,0,0,0,0.20,0.25
1783803807,84089,33,0,0,0,0.20,1.00
1783803808,85156,38,0,0,0,0.20,0.76
1783803809,91173,50,0,0,0,0.39,0.51
1783803810,81202,42,0,0,0,0.39,1.00
1783803811,82118,50,0,0,0,0.20,0.75
1783803812,88452,46,0,0,0,0.39,1.50
1783803813,81715,49,0,1,0,0.20,1.01
1783803814,84927,38,0,0,0,0.20,0.50
1783803815,86734,51,0,0,0,0.20,0.51
1783803816,92398,53,0,0,0,0.20,0.51
1783803817,81552,45,0,0,0,0.20,1.00
1783803818,83364,34,0,0,0,0.20,1.00
1783803819,84813,38,1,1,0,0.20,0.50
1783803820,87045,32,0,0,0,0.20,0.00
1783803821,126258,45,0,0,0,0.59,0.51
1783803822,84795,38,1,2,0,0.39,0.50
1783803823,82917,52,0,0,0,0.20,0.50
1783803824,86978,49,0,0,0,0.39,0.76
1783803825,84582,47,0,0,0,0.20,0.25
1783803826,84219,54,1,1,0,0.20,0.25
1783803827,82920,42,0,0,0,0.20,0.75
1783803828,122404,37,0,0,0,0.39,0.75
1783803829,92514,41,0,0,0,0.20,0.25
1783803830,81844,59,0,0,0,0.20,2.24
1783803831,82635,46,1,1,0,0.20,0.76
1783803832,85770,41,0,0,0,0.20,1.00
1783803833,123074,44,0,1,0,0.39,0.50
1783803834,81473,50,0,1,0,0.20,0.75
1783803835,84925,48,0,0,0,0.20,0.51
1783803836,86765,52,1,1,0,0.20,1.01
1783803837,87512,43,0,0,0,0.20,0.50
1783803838,84615,55,1,1,0,0.39,0.76
1783803839,87240,40,0,0,0,0.39,1.00
1783803840,86533,46,0,0,0,0.39,0.76
1783803841,85255,39,1,0,0,0.39,0.25
1783803842,89708,32,0,0,0,0.20,0.50
1783803843,122547,30,0,0,0,0.39,0.25
1783803844,84190,36,0,1,0,0.39,0.50
1783803845,81043,59,0,0,0,0.39,0.76
1783803846,80709,42,0,0,0,0.20,0.75
1783803847,82044,48,0,0,0,0.20,0.51
1783803848,82130,62,0,0,0,0.20,1.01
1783803849,87374,52,0,0,0,0.20,0.76
1783803850,82880,45,0,0,0,0.20,1.01
1783803851,80731,71,1,1,0,0.20,0.76
1783803852,82021,60,0,0,0,0.20,1.26
1783803853,86125,50,0,0,0,0.20,0.76
1783803854,86585,42,0,0,0,0.20,0.75
1783803855,83556,40,0,0,0,0.20,0.25
1783803856,83498,47,2,1,0,0.39,1.01
1783803857,88441,37,0,0,0,0.20,0.75
1783803858,87083,53,0,0,0,0.39,0.76
1783803859,88227,55,0,0,0,0.20,1.01
1783803860,79841,43,0,0,0,0.20,0.75
1783803861,94373,47,0,0,0,0.39,0.76
1783803862,89375,49,0,0,0,0.20,0.76
1783803863,83389,35,1,1,0,0.39,0.75
1783803864,84436,49,1,1,0,0.20,0.51
1783803865,92150,39,0,0,0,0.20,0.25
1783803866,87054,41,1,1,0,0.20,1.00
1783803867,83053,47,0,0,0,0.39,0.25
1783803868,91657,36,1,2,0,0.20,0.50
1783803869,92659,33,0,0,0,0.20,0.75
1783803870,81058,40,0,0,0,0.20,1.00
1783803871,83885,40,0,0,0,0.20,0.50
1783803872,84005,41,0,0,0,0.20,0.75
1783803873,95429,49,0,0,0,0.39,0.00
1783803874,80448,47,0,0,0,0.20,1.00
1783803875,88021,47,1,1,0,0.39,1.01
1783803876,92521,46,0,0,0,0.20,1.01
1783803877,91347,48,1,1,0,0.20,0.50
1783803878,91371,41,0,0,0,0.20,0.76
1783803879,98532,42,0,0,0,0.20,1.25
1783803880,123820,45,0,0,0,0.20,0.25
1783803881,87286,28,0,1,0,0.20,0.50
1783803882,86743,56,0,0,0,0.20,0.76
1783803883,82399,35,1,1,0,0.20,0.50
1783803884,87276,26,0,0,0,0.20,0.50
1783803885,89081,49,0,0,0,0.39,1.25
1783803886,84689,41,1,1,0,0.20,1.00
1783803887,81809,51,0,0,0,0.20,0.76
1783803888,87160,44,1,2,0,0.39,0.51
1783803889,88449,42,1,0,0,0.20,0.51
1783803890,84896,41,0,0,0,0.20,0.50
1783803891,88480,52,1,1,0,0.20,1.01
1783803892,83992,41,0,0,0,0.20,0.75
1783803893,80912,44,1,1,0,0.20,0.75
1783803894,86270,37,0,0,0,0.20,0.50
1783803895,85693,43,0,0,0,0.20,0.25
1783803896,90741,43,1,1,0,0.20,1.01
1783803897,82406,37,0,0,0,0.20,0.75
1783803898,82978,43,0,0,0,0.20,1.01
1783803899,84750,38,0,0,0,0.39,0.25
1783803900,86679,38,0,0,0,0.39,0.76
1783803901,88453,50,1,1,0,0.20,0.51
1783803902,86843,39,0,0,0,0.20,0.75
1783803903,84765,22,0,0,0,0.20,0.75
1783803904,84616,42,1,1,0,0.20,0.75
1783803905,81812,45,0,1,0,0.20,0.25
1783803906,82447,50,0,0,0,0.39,1.25
1783803907,87041,58,0,0,0,0.20,0.76
1783803908,86012,52,0,0,0,0.39,1.01
1783803909,81963,57,1,1,0,0.39,0.51
1783803910,87238,55,0,0,0,0.20,1.50
1783803911,85380,44,0,0,0,0.20,0.76
1783803912,79355,44,0,0,0,0.20,0.76
1783803913,80103,58,0,0,0,0.39,0.76
1783803914,77988,61,1,1,0,0.39,0.76
1783803915,115770,47,0,0,0,0.20,0.75
1783803916,83813,47,0,0,0,0.39,0.51
1783803917,83004,32,0,0,0,0.20,0.25
1783803918,83289,55,1,1,0,0.20,1.01
1783803919,84618,55,0,0,0,0.20,1.25
1783803920,118812,37,0,0,0,0.20,0.50
1783803921,79518,38,1,1,0,0.20,1.00
1783803922,78767,34,0,0,0,0.20,0.00
1783803923,77757,47,0,0,0,0.20,0.51
1783803924,79092,50,0,0,0,0.39,0.76
1783803925,82303,45,1,1,0,0.20,0.50
1783803926,83328,46,0,0,0,0.39,1.00
1783803927,83625,36,0,0,0,0.20,1.00
1783803928,85798,36,0,0,0,0.20,0.25
1783803929,89587,39,0,0,0,0.20,0.75
1783803930,89210,46,0,1,0,0.20,1.00
1783803931,89304,48,0,0,0,0.20,0.25
1783803932,81742,40,0,0,0,0.20,0.50
1783803933,82463,44,0,0,0,0.20,0.00
1783803934,82560,34,1,1,0,0.20,0.50
1783803935,85836,42,0,0,0,0.20,0.75
1783803936,78800,48,1,0,0,0.39,0.25
1783803937,82391,31,0,0,0,0.20,0.75
1783803938,84003,41,0,0,0,0.39,0.50
1783803939,85096,42,1,1,0,0.39,0.50
1783803940,79524,35,0,0,0,0.20,0.75
1783803941,87181,40,0,0,0,0.20,0.25
1783803942,84215,38,0,0,0,0.20,1.00
1783803943,88438,53,0,0,0,0.39,0.51
1783803944,83183,48,0,0,0,0.20,1.00
1783803945,86419,30,2,2,0,0.20,0.75
1783803946,87572,39,1,1,0,0.20,0.50
1783803947,88310,55,0,0,0,0.20,0.76
1783803948,91601,44,0,0,0,0.20,0.76
1783803949,84217,27,0,0,0,0.39,0.75
1783803950,83240,47,0,0,0,0.20,1.00
1783803951,83826,42,2,2,0,0.20,0.51
1783803952,87070,42,0,0,0,0.20,0.75
1783803953,80732,50,0,0,0,0.39,1.50
1783803954,84551,40,0,0,0,0.20,0.50
1783803955,82642,29,1,2,0,0.20,1.00
1783803956,79016,48,0,0,0,0.20,1.01
1783803957,83672,35,2,3,0,0.39,0.25
1783803958,101507,32,0,1,0,0.20,0.25
1783803959,82675,50,0,0,0,0.20,0.25
1783803960,82595,50,0,0,0,0.20,0.76
1783803961,121006,55,0,0,0,0.39,0.51
1783803962,82231,37,0,1,0,0.20,0.00
1783803963,87363,28,0,0,0,0.20,0.25
1783803964,85829,30,0,0,0,0.20,0.75
1783803965,77942,42,0,0,0,0.20,1.00
1783803966,90578,45,0,0,0,0.39,1.01
1783803967,83995,67,0,1,0,0.20,0.51
1783803968,82258,60,0,0,0,0.20,1.01
1783803969,86564,54,0,0,0,0.20,1.01
1783803970,83214,49,0,0,0,0.20,1.00
1783803971,83251,48,0,1,0,0.20,0.76
1783803972,93185,30,0,0,0,0.20,0.00
1783803973,80568,48,0,0,0,0.20,0.75
1783803974,83785,37,0,0,0,0.20,0.00
1783803975,83149,36,0,0,0,0.20,0.50
1783803976,79442,38,1,1,0,0.39,0.50
1783803977,83705,43,0,0,0,0.20,0.51
1783803978,91093,44,0,0,0,0.20,1.25
1783803979,78170,33,0,0,0,0.20,0.75
1783803980,81811,46,0,0,0,0.20,0.25
1783803981,76860,38,1,1,0,0.20,1.00
1783803982,78576,43,0,0,0,0.20,0.50
1783803983,78053,53,0,0,0,0.20,0.25
1783803984,78574,40,1,1,0,0.20,0.76
1783803985,77428,44,0,0,0,0.20,0.50
1783803986,75295,39,0,0,0,0.20,0.75
1783803987,121183,36,0,0,0,0.20,0.75
1783803988,88218,50,1,1,0,0.20,1.50
1783803989,86348,44,0,1,0,0.20,1.50
1783803990,86927,39,1,1,0,0.20,0.50
1783803991,84643,42,2,2,0,0.20,1.50
1783803992,82203,43,0,0,0,0.20,0.25
1783803993,85286,61,0,0,0,0.20,1.26
1783803994,126130,45,0,0,0,0.39,0.25
1783803995,89318,37,0,0,0,0.20,0.25
1783803996,126571,60,0,0,0,0.20,1.26
1783803997,89605,37,0,1,0,0.39,0.25
1783803998,80401,39,0,0,0,0.39,1.00
1783803999,84636,43,1,1,0,0.20,0.50
1783804000,80643,39,0,0,0,0.20,1.00
1783804001,86182,34,0,0,0,0.20,0.00
1783804002,83753,46,0,0,0,0.20,0.76
1783804003,81951,42,0,0,0,0.20,0.50
1783804004,81139,38,0,0,0,0.20,0.50
1783804005,84807,26,0,0,0,0.20,0.75
1783804006,80039,66,0,0,0,0.20,0.76
1783804007,87303,27,0,0,0,0.20,0.00
1783804008,86651,37,1,1,0,0.20,0.76
1783804009,120949,40,0,0,0,0.20,0.75
1783804010,80091,41,3,2,0,0.20,0.75
1783804011,112933,25,0,0,0,0.20,0.25
1783804012,87650,31,0,0,0,0.20,0.00
1783804013,88358,61,0,0,0,0.20,1.75
1783804014,87921,47,0,0,0,0.20,0.76
1783804015,86132,29,2,2,0,0.20,1.25
1783804016,88561,34,0,0,0,0.20,0.50
1783804017,87555,32,0,0,0,0.20,0.50
1783804018,83164,46,0,0,0,0.20,0.75
1783804019,80337,41,0,0,0,0.20,0.00
1783804020,86625,53,1,1,0,0.20,0.76
1783804021,87914,67,1,1,0,0.39,1.50
1783804022,86392,37,0,0,0,0.20,0.00
1783804023,82527,9,0,0,0,0.20,0.00
1783804024,88559,62,1,1,0,0.39,1.01
1783804025,81467,84,0,0,0,0.39,0.76
1783804026,85053,69,0,0,0,0.39,0.76
1783804027,87651,75,0,0,0,0.20,1.01
1783804028,84781,62,0,0,0,0.20,1.01
1783804029,86443,72,0,0,0,0.20,0.51
1783804030,89096,63,1,1,0,0.20,1.01
1783804031,83885,61,0,0,0,0.39,0.51
1783804032,89873,61,0,0,0,0.20,0.76
1783804033,84612,66,0,0,0,0.20,0.76
1783804034,85810,50,0,0,0,0.20,1.26
1783804035,81749,69,1,1,0,0.20,1.51
1783804036,86908,49,1,1,0,0.20,0.25
1783804037,83787,63,0,0,0,0.20,0.25
1783804038,89104,61,2,2,0,0.20,1.75
1783804039,121453,61,0,0,0,0.20,0.76
1783804040,85158,57,0,0,0,0.20,0.76
1783804041,87613,70,0,0,0,0.39,0.51
1783804042,83976,59,0,0,0,0.20,0.76
1783804043,83204,55,1,1,0,0.20,1.50
1783804044,84881,72,0,0,0,0.39,1.76
1783804045,89737,68,1,1,0,0.39,1.01
1783804046,87145,48,0,0,0,0.20,1.25
1783804047,84502,61,1,2,0,0.20,0.51
1783804048,85715,62,0,0,0,0.20,0.25
1783804049,85053,48,1,1,0,0.20,0.76
1783804050,87726,60,1,1,0,0.39,1.01
1783804051,86858,68,0,0,0,0.20,0.76
1783804052,89636,55,0,0,0,0.39,1.01
1783804053,88562,56,0,0,0,0.20,1.01
1783804054,89676,59,1,1,0,0.20,0.25
1783804055,84541,57,0,0,0,0.20,1.25
1783804056,115605,71,0,0,0,0.59,1.26
1783804057,82712,58,0,0,0,0.39,1.25
1783804058,87892,64,0,0,0,0.20,1.26
1783804059,88178,68,0,0,0,0.20,1.01
1783804060,88360,60,1,1,0,0.20,1.75
1783804061,79012,54,0,0,0,0.20,1.50
1783804062,84405,58,0,0,0,0.20,1.26
1783804063,102142,46,0,0,0,0.20,0.25
1783804064,89829,52,0,0,0,0.39,1.01
1783804065,85849,60,0,0,0,0.20,1.01
1783804066,84423,47,0,0,0,0.20,0.50
1783804067,87424,54,0,0,0,0.20,1.01
1783804068,83552,52,2,1,0,0.20,1.75
1783804069,84264,56,1,1,0,0.20,0.76
1783804070,85081,63,0,0,0,0.20,1.01
1783804071,89753,51,0,0,0,0.20,0.76
1783804072,80728,59,0,0,0,0.39,1.01
1783804073,89308,47,0,0,0,0.20,0.50
1783804074,106587,35,0,0,0,0.20,0.50
1783804075,89127,81,0,0,0,0.39,1.26
1783804076,88439,69,0,0,0,0.20,1.50
1783804077,88013,47,1,1,0,0.20,1.00
1783804078,84462,55,0,0,0,0.39,0.51
1783804079,86433,42,1,1,0,0.20,0.75
1783804080,89812,37,0,0,0,0.39,0.75
1783804081,83347,70,0,0,0,0.39,1.01
1783804082,91415,60,0,0,0,0.20,1.01
1783804083,83181,19,0,0,0,0.20,0.50
1783804084,83959,52,0,0,0,0.20,1.25
1783804085,86248,67,0,0,0,0.39,1.26
1783804086,87913,59,0,0,0,0.20,1.01
1783804087,89579,58,0,0,0,0.20,0.51
1783804088,84996,70,1,1,0,0.39,0.76
1783804089,83956,67,0,0,0,0.20,1.01
1783804090,86510,86,0,0,0,0.20,0.76
1783804091,84325,58,0,0,0,0.20,0.25
1783804092,86986,63,0,0,0,0.39,1.50
1783804093,80011,62,0,0,0,0.20,0.00
1783804094,83611,46,1,1,0,0.20,0.75
1783804095,85492,48,0,0,0,0.20,0.76
1783804096,83573,41,2,1,0,0.39,0.50
1783804097,86758,68,0,0,0,0.20,1.75
1783804098,92028,52,0,0,0,0.20,0.25
1783804099,84694,51,0,0,0,0.39,0.51
1783804100,89341,46,0,1,0,0.20,0.76
1783804101,85811,46,0,0,0,0.20,0.25
1783804102,82699,40,0,0,0,0.20,0.50
1783804103,88650,28,0,0,0,0.20,0.00
1783804104,85227,34,0,0,0,0.20,1.00
1783804105,78992,34,0,0,0,0.20,0.25
1783804106,87342,51,0,0,0,0.20,0.76
1783804107,80380,41,1,1,0,0.39,0.76
1783804108,89721,32,0,0,0,0.20,0.75
1783804109,88750,33,0,0,0,0.20,1.00
1783804110,94499,49,0,0,0,0.20,1.99
1783804111,87853,32,1,2,0,0.20,0.75
1783804112,87667,45,0,0,0,0.20,1.01
1783804113,87585,49,0,0,0,0.20,1.00
1783804114,81358,32,1,1,0,0.20,1.00
1783804115,88101,38,1,1,0,0.20,0.75
1783804116,89116,39,1,1,0,0.20,0.76
1783804117,87944,41,0,0,0,0.20,0.50
1783804118,78648,30,0,0,0,0.20,0.75
1783804119,85394,47,3,4,0,0.20,0.25
1783804120,86568,41,0,0,0,0.20,1.25
1783804121,86702,51,0,0,0,0.39,1.50
1783804122,79649,43,0,1,0,0.20,0.76
1783804123,85096,51,0,0,0,0.20,1.01
1783804124,80649,54,0,0,0,0.39,1.50
1783804125,87140,49,0,0,0,0.20,1.25
1783804126,86132,51,0,0,0,0.20,1.01
1783804127,85437,50,1,1,0,0.20,0.76
1783804128,97400,37,0,1,0,0.20,0.75
1783804129,85977,33,0,0,0,0.20,0.50
1783804130,116900,42,1,1,0,0.20,0.50
1783804131,86625,40,0,0,0,0.20,1.00
1783804132,83382,33,1,1,0,0.20,0.75
1783804133,83838,37,0,0,0,0.20,0.50
1783804134,95076,43,0,0,0,0.20,0.50
1783804135,84597,40,0,0,0,0.20,0.75
1783804136,84691,35,0,0,0,0.20,1.00
1783804137,85046,38,0,0,0,0.39,0.00
1783804138,120402,39,0,0,0,0.20,0.25
1783804139,84665,37,1,1,0,0.39,0.75
1783804140,96898,34,0,0,0,0.20,0.50
1783804141,79652,51,0,0,0,0.20,0.76
1783804142,89022,49,1,2,0,0.39,0.76
1783804143,91361,26,1,1,0,0.20,0.25
1783804144,85316,48,0,0,0,0.39,1.01
1783804145,83490,37,0,0,0,0.20,0.75
1783804146,85155,53,0,1,0,0.39,1.25
1783804147,115935,53,1,1,0,0.39,0.51
1783804148,86925,65,0,0,0,0.20,1.50
1783804149,87081,59,0,0,0,0.20,0.76
1783804150,88176,40,0,0,0,0.39,0.75
1783804151,83699,44,0,0,0,0.39,0.51
1783804152,87608,53,1,1,0,0.20,0.76
1783804153,78133,36,0,0,0,0.20,0.50
1783804154,87252,37,0,0,0,0.39,0.25
1783804155,84028,37,0,0,0,0.20,0.25
1783804156,86690,60,0,0,0,0.20,0.51
1783804157,78572,65,0,0,0,0.20,1.25
1783804158,85819,54,1,1,0,0.20,0.51
1783804159,88536,43,0,0,0,0.20,0.50
1783804160,81723,45,1,1,0,0.20,1.00
1783804161,83816,45,0,0,0,0.39,1.00
1783804162,86431,53,0,0,0,0.39,0.25
1783804163,83578,52,0,0,0,0.39,0.76
1783804164,83174,61,1,1,0,0.20,0.76
1783804165,84645,45,1,1,0,0.39,0.75
1783804166,87211,55,1,1,0,0.20,0.76
1783804167,80039,45,0,0,0,0.39,0.51
1783804168,84846,43,0,1,0,0.39,0.75
1783804169,87518,31,0,0,0,0.20,0.25
1783804170,98681,48,0,0,0,0.20,0.51
1783804171,85991,41,0,0,0,0.20,1.25
1783804172,87728,49,0,0,0,0.20,1.01
1783804173,87695,50,0,0,0,0.20,0.51
1783804174,87247,33,0,0,0,0.20,0.50
1783804175,86122,51,0,0,0,0.39,0.76
1783804176,86612,59,1,1,0,0.20,0.76
1783804177,119864,35,1,1,0,0.20,1.00
1783804178,85877,40,0,1,0,0.20,0.75
1783804179,86526,45,0,0,0,0.20,1.01
1783804180,83998,40,0,0,0,0.20,1.25
1783804181,84180,51,0,0,0,0.20,0.76
1783804182,80144,56,0,0,0,0.20,0.76
